,M 1,M 2,M 3,M 4,M 5,M 6,M 7,M 8,M 9,M 10,M 11,M 12,M 13
1630,0.592029449,0.202483931,0.424694335,1.904703198,-0.509702126,0.043230895,0.30383859,-1.372930844,-0.938152934,0.211149789,-1.354730388,-1.110298045,NA
1631,0.569216172,0.043161293,0.235362379,2.01700891,-0.447955926,-0.013104216,0.439465325,-1.323647306,-1.030271369,-0.119405934,-1.208890246,-1.057210118,NA
1632,0.552884226,0.265740968,0.976848018,1.910537115,-0.278017525,0.117145512,0.470087461,-1.238516828,-1.066041766,-0.069471431,-1.152759934,-1.032215979,NA
1633,0.60369045,0.469156406,0.934680345,1.970283399,-0.080042623,0.287060168,0.503966987,-1.161690267,-1.017496313,0.093113895,-1.516824923,-0.983679508,NA
1634,0.532112484,0.490865706,0.843013633,1.836750284,0.146479261,0.305506548,0.308563296,-1.210751896,-1.170093896,0.186898161,-1.849024253,-0.943139825,NA
1635,0.502824617,0.78928896,0.689421051,1.772257317,0.050962177,0.396012966,0.198377852,-1.3080122,-0.992785593,0.423429635,-1.959345722,-0.965179949,NA
1636,0.796061665,0.599734576,0.241917361,1.901804878,0.214481198,0.622344205,0.31075883,-1.354323713,-0.911828904,0.284527058,-1.853938224,-0.751053217,NA
1637,0.594703305,0.820698631,0.670605003,1.813625403,0.047181279,0.488574152,0.288520026,-1.313952597,-0.879943782,0.089752084,-1.770141413,-0.701666748,NA
1638,0.321166303,0.883672481,0.340880047,2.048321616,-0.071345614,0.394529728,0.406707662,-1.296027259,-0.793034461,0.084885873,-1.685674659,-0.617407233,NA
1639,0.06511076,0.745085964,0.642309646,1.879898615,0.059548322,0.400387438,0.60221811,-1.266025488,-0.642563049,0.042143712,-1.554631713,-0.660064822,NA
1640,0.249570353,0.988938101,0.261463323,1.875026908,-0.246463801,0.255458225,0.638586532,-1.131119504,-0.587284765,-0.265961355,-1.570868274,-0.842027459,NA
1641,0.249570353,0.846764563,-0.188329258,1.94285585,-0.05285051,0.445117625,0.708367705,-1.292141934,-0.798662363,-0.204048148,-1.705751519,-0.907827282,NA
1642,0.362290503,0.40647031,0.227189465,1.928894575,-0.149455423,0.493081059,0.748944636,-1.294493386,-1.025131734,-0.28172447,-1.736553448,-0.92246186,NA
1643,0.682404837,0.641218801,-0.110695548,1.872889225,-0.383093164,0.348766508,0.677998543,-1.264879276,-1.209939781,-0.299514318,-1.451452561,-0.987535382,NA
1644,0.459490538,0.416041671,0.677745861,1.831759576,-0.393072297,0.181493389,0.561781616,-1.368726216,-1.293306974,-0.032483224,-1.429719631,-0.997947903,NA
1645,0.362290503,0.168979977,1.034437139,1.854710152,-0.531147024,-0.024917356,0.597804942,-1.319557608,-1.322643721,-0.019428188,-1.327059231,-1.005986272,NA
1646,0.502824617,0.466472124,0.506258033,1.906165786,-0.501518408,0.019486013,0.643809222,-1.451310228,-1.230786509,-0.049387978,-1.243900195,-1.040600024,NA
1647,0.200660497,0.402064312,0.87258407,2.054820981,-0.29205524,0.17157782,0.533195978,-1.500167449,-1.093186322,0.022732326,-1.647727287,-1.064102389,NA
1648,0.554414255,0.452988679,-0.046642293,2.108444886,-0.514605319,0.219852977,0.546588731,-1.291049073,-1.117647609,0.10176036,-1.593999495,-1.133596917,NA
1649,0.682404837,0.797758784,-0.390655781,2.14131941,-0.518631776,0.238973747,0.649179973,-1.023600304,-0.875550175,0.195444943,-1.212037307,-1.170843673,NA
1650,0.517934025,1.18991325,-0.171864379,2.138615762,-0.108626592,0.353944953,0.855941063,-0.949329368,-0.57653867,0.420379359,-0.332789286,-1.086121136,NA
1651,0.553244453,1.29722919,-0.093324845,2.131267729,-0.119856084,0.362466207,1.015051867,-0.941860207,-0.646712325,0.409763211,0.183402681,-1.005965617,NA
1652,0.258705887,1.280972459,0.146455326,2.070893075,-0.018895876,0.389584806,0.99219224,-0.974254846,-0.098335023,0.50538512,0.909476665,-1.014680423,NA
1653,0.277901647,1.413587655,0.207422527,2.002358935,-0.074594869,0.530645412,1.018623012,-1.219054651,0.254764602,0.613802673,1.060267419,-0.952653767,NA
1654,-0.180131206,1.01232718,0.608715796,1.878460265,-0.408801689,0.500273108,0.779739918,-1.262086241,-0.336211965,0.334151528,0.140543188,-0.961786509,NA
1655,-0.168663886,0.666606507,0.533510908,1.861885858,-0.450449048,0.432940313,0.684418645,-1.246751386,-0.353802526,0.501799791,-0.773061058,-0.868068301,NA
1656,0.092940446,0.711897051,0.551341027,1.965984431,-0.193423965,0.547618664,0.621249881,-1.36463287,-0.840852201,0.287632741,-1.579856788,-0.583946502,NA
1657,0.092940446,0.860800986,0.310570359,2.046364267,-0.373499414,0.674090186,0.574296609,-1.391066128,-0.532182058,-0.020856705,-1.607318137,-0.877923991,NA
1658,0.092940446,1.174719974,-0.370995563,2.099876011,-0.892853212,0.143365794,0.374689812,-1.286690793,-0.333631905,-0.106655664,-1.628600513,-0.881300327,NA
1659,0.092940446,1.128964466,-0.466554177,1.978462629,-1.128117535,-0.167249397,0.362441329,-1.191093822,-0.603309735,-0.531142199,-0.600475948,-0.939721749,NA
1660,-0.180131206,1.08807503,-1.097854075,1.90532673,-1.299461429,-0.33369361,0.295307378,-1.046407123,-0.659876382,-0.651499324,-0.83948105,-1.113270994,NA
1661,-0.202779154,0.93705469,-1.166385443,1.830070978,-1.01209797,-0.510389208,0.243373077,-0.919855065,-0.825289215,-0.340486336,-0.922976353,-0.92888038,NA
1662,0.092940446,0.635520841,-0.837291175,1.71623379,-0.631819321,-0.153737691,0.448644143,-1.117050279,-1.06174566,-0.226405859,-1.472713382,-0.950458571,NA
1663,0.200660497,0.309264181,-0.872337973,1.818033505,-0.301671693,0.321141545,0.501514404,-1.253480622,-0.962867882,-0.02194724,-2.088793543,-0.907252765,NA
1664,0.200660497,0.256483742,-0.704463356,1.869346801,-0.078719101,0.54142284,0.649380507,-1.36638207,-0.813457349,0.170379931,-1.969549835,-0.802035624,NA
1665,0.236127082,0.390783781,-0.296394949,2.014842255,-0.098499214,0.402564961,0.568866754,-1.392244736,-0.561473511,-0.082967903,-1.871794933,-0.870630668,NA
1666,0.092940446,0.249295785,-0.081284233,2.114514354,-0.127925115,0.328385656,0.440960805,-1.384891084,-0.474011293,-0.228874701,-1.6057439,-0.809956908,NA
1667,0.060995211,0.585989845,0.046306181,2.145820272,-0.111505591,0.125854514,0.519783911,-1.350374415,-0.587654703,-0.265986264,-0.732273368,-0.822619356,NA
1668,0.060995211,0.990777409,0.616311847,2.161905748,0.008638522,0.06134345,0.65777365,-1.373719386,-0.873071471,-0.316820709,1.28158782,-0.644179537,NA
1669,0.323244397,1.211489242,0.790602228,2.030896765,0.432565588,0.367904293,1.042741651,-1.531727325,-1.235828133,-0.172078473,1.790198439,-0.752760667,NA
1670,0.456597876,0.959533387,0.617875249,1.976293543,0.475205286,0.325393312,1.205788934,-1.316112651,-1.362218245,-0.070472761,0.813877874,-0.869978779,NA
1671,0.634829913,0.89113043,0.756451456,1.871888399,0.576937577,0.425873225,1.180203673,-1.1615451,-1.315345,-0.031316532,-0.235207754,-0.927217801,NA
1672,0.727461023,0.67729426,0.235362379,1.864030387,0.447833424,0.410371235,0.943720413,-1.208452541,-1.133506492,-0.035805176,-0.819098035,-1.065837676,NA
1673,0.626155182,0.183894367,0.504458968,1.855213555,-0.033765531,0.302531275,0.646918704,-1.19082891,-1.084508878,0.124306525,-1.513184347,-0.998237729,NA
1674,0.626155182,0.321725718,0.615484649,1.869581745,-0.118854504,0.380327277,0.57386347,-1.343799888,-1.125039556,0.098653387,-1.589996437,-0.962974535,NA
1675,0.417560378,0.557465755,0.460308444,1.929423143,-0.281782986,0.247111368,0.550733994,-1.529329925,-1.24291181,0.144243361,-1.693122368,-0.895500793,NA
1676,0.288994699,0.581873163,0.796371583,1.844115295,-0.729963775,0.332994235,0.470512249,-1.513923212,-1.174983509,0.139411046,-1.796962544,-0.844983939,NA
1677,0.502824617,0.347218884,0.758658517,1.876429325,-1.010989042,0.299918443,0.496394708,-1.453670872,-1.276587031,-0.038994913,-1.909446425,-0.580895007,NA
1678,0.236127082,0.384207372,0.181589771,1.889143359,-0.979448602,0.127276716,0.464937015,-1.325341487,-1.08846962,-0.115174487,-1.780050676,-0.595541181,NA
1679,0.170166751,-0.08394038,0.347717322,1.903779709,-0.857439044,0.21485207,0.39721862,-1.360564318,-0.93446043,-0.026745841,-1.653948254,-0.698204036,NA
1680,0.099851395,-0.032206831,0.153498593,1.879560585,-0.506654316,0.088517942,0.432281287,-1.294362386,-0.99035779,0.135796892,-1.423588728,-0.647228887,NA
1681,0.099851395,0.289050702,0.026264739,1.994394958,-0.036999525,0.089880725,0.385788012,-1.35112663,-0.974065175,0.278095309,-1.318917561,-0.82684093,NA
1682,0.024663525,0.270361145,-0.008069856,2.05707026,0.11837719,0.45960111,0.413763143,-1.436192581,-1.145101394,0.243734018,-1.356760877,-0.786954371,NA
1683,0.342823377,0.311011002,0.093419364,2.146166301,0.16214488,0.471307286,0.5292481,-1.31317837,-0.980867666,0.136008691,-1.208804955,-0.774306534,NA
1684,0.864284467,0.287853701,0.160838187,2.232091277,0.10400515,0.488207286,0.506456444,-1.345774262,-1.124178655,0.143950608,-1.295673687,-0.926426113,NA
1685,0.844607058,-0.036507243,0.038121241,2.184051014,0.057980962,0.621675436,0.308320723,-1.364293462,-1.090538168,-0.012793017,-1.424198475,-1.028399135,NA
1686,1.198696315,0.090647041,0.073923634,1.998184699,-0.544954079,0.6352911,0.586161656,-1.264407195,-0.951633216,0.238900455,-1.146098766,-1.065335364,NA
1687,1.352944363,0.189382634,-1.008375363,1.898958347,-1.369277879,1.080787873,0.746934532,-1.278301839,-0.817368306,0.500350053,-0.887999942,-1.075450679,NA
1688,-0.119678388,0.117475582,-0.952138388,1.845412359,-2.871949341,1.311656292,1.055656466,-1.082206032,-0.506967086,0.48523806,-0.821958856,-1.080342518,NA
1689,NA,0.317571712,NA,1.907241875,-7.249094564,1.515746531,1.321747707,-1.061571953,-0.316950079,0.666046826,-0.369841851,-1.098615243,NA
1690,NA,0.20204816,NA,2.119215403,-7.916239472,1.601358147,1.20910785,-1.015659731,-0.084982253,0.625047261,-0.208662243,-1.148305345,NA
1691,NA,0.28058662,-0.166013873,2.138534259,-5.665298424,1.315699076,1.191254801,-1.042273521,-0.116573085,0.487727803,-0.246355384,-1.063136981,NA
1692,-0.119678388,0.310215786,-0.383958311,2.202855201,-2.987720958,1.108777077,0.866140263,-1.21809855,-0.106281026,0.534457281,-0.373859534,-1.079627152,NA
1693,0.345251479,0.117073398,-0.818501809,2.151037515,-1.874806047,0.673841394,0.807911683,-1.199292925,-0.154374172,0.474953767,-0.80117866,-0.932125362,NA
1694,0.407222774,0.230633305,-0.014960735,2.121207737,-1.010877788,0.430938286,0.442218098,-1.466401244,-0.445571161,0.270612709,-1.606184628,-0.762675428,NA
1695,0.592029449,0.484637908,0.344023946,2.038002869,-0.515700742,0.263329176,0.188908627,-1.460669988,-0.526623258,0.063784115,-1.495212335,-0.862068761,NA
1696,0.682334825,0.671657287,0.410755652,1.979369616,-0.333082912,0.320938394,0.12215293,-1.377751887,-0.506688139,-0.288627413,-0.785519862,-0.791516711,NA
1697,0.581714433,0.041790049,0.891186005,1.990767332,-0.372325717,0.82941928,-0.000165563,-1.410891063,-0.617906293,-0.228647372,-0.918350716,-0.986544099,NA
1698,0.821958316,-0.016784928,0.541894889,1.982167247,-0.238024719,0.942719578,0.071270837,-1.25722692,-0.631629177,-0.175170473,-0.983068089,-1.083104527,NA
1699,0.862892596,-0.314991777,0.198186555,2.012198532,-0.283100868,0.947163596,0.322321554,-1.234591666,-0.554721134,0.080098223,-1.156455631,-1.05835781,NA
1700,0.844607058,-0.218096388,0.440877534,1.964860158,-0.187427926,1.010563868,0.480612957,-1.273040455,-0.722602925,0.304078946,-1.678141133,-0.955028857,NA
1701,0.754933154,0.386927716,0.251779496,1.805318633,0.069811755,0.881069158,0.676506028,-1.235966512,-0.789190803,0.352745146,-1.912246077,-0.694554768,NA
1702,0.517934025,0.571748552,0.581420307,1.755783421,0.014036651,0.607195859,0.783047263,-1.423080799,-0.810192054,0.555700213,-2.248061398,-0.431420736,NA
1703,0.526018061,0.520929185,0.02458958,1.729273527,-0.104876177,0.558676555,0.637037663,-1.292981831,-1.090626251,0.291154466,-2.10647215,-0.603940497,NA
1704,0.485650418,0.348277653,-0.566399785,1.807589636,-0.176529216,0.234980043,0.526232015,-1.014875738,-0.88180267,0.08912269,-2.087634607,-0.756379647,NA
1705,0.64125165,0.231315351,-0.681849262,1.985383546,-0.205922874,0.008177803,0.404333726,-1.077349515,-0.979061889,0.219089289,-1.810945024,-0.878573098,NA
1706,0.592029449,0.125092395,-0.646268293,2.032875335,-0.217648507,0.138866588,0.324540942,-1.016005766,-1.043586688,0.051888102,-1.52958592,-0.949868085,NA
1707,0.211257014,0.01497603,-0.423094949,2.028760721,0.015862888,0.041996647,0.367937196,-0.910672513,-1.103373842,0.207185489,-1.558354058,-0.987593223,NA
1708,0.003234183,-0.039564848,-0.161932917,2.039979525,-0.084489623,0.151530432,0.466724542,-1.024807998,-1.390135253,0.347031648,-1.681087608,-0.999351719,NA
1709,-0.077319028,-0.054663024,-0.173738592,1.955313091,-0.086044562,0.363520711,0.317074691,-0.889801094,-1.390356879,0.167178776,-1.829406895,-1.082395933,NA
1710,-0.059003097,0.194132796,-0.009667478,1.80553268,-0.408067281,0.26659513,0.166627095,-0.706130139,-1.365932776,0.041756593,-1.794015742,-1.076508274,NA
1711,-0.168663886,0.280087206,-0.166013873,1.602368937,-1.149937187,0.265935364,0.128481336,-1.059051496,-1.297155538,-0.156733981,-1.950504967,-1.059729138,NA
1712,NA,0.361404006,NA,1.602315923,-1.200983165,0.144348724,-0.01527499,-1.022274246,-1.290073086,-0.045619412,-2.196998164,-1.089848488,NA
1713,NA,0.562444417,NA,1.343022339,-1.369482251,-0.270982218,0.219029301,-0.616104351,-1.092840759,-0.168481762,-1.286731508,-1.057922384,NA
1714,NA,-0.043205129,0.20582508,1.574640077,-1.940894714,-0.535669185,0.221131747,-1.506979894,-0.543196877,-0.270493387,-0.338536959,-1.172693058,NA
1715,-0.119678388,0.039975314,0.113895299,2.164134268,-0.663537801,-0.505115498,0.561736437,-1.381298103,0.24525873,0.392817647,-0.548643663,-1.039276984,NA
1716,0.132676944,0.077285286,-0.277447898,2.098681475,-0.638936524,-0.066827818,0.751920163,-1.12547701,-0.313050111,0.260744429,-0.632521205,-1.094600962,NA
1717,0.132676944,0.555409301,-0.135310737,1.892877071,-1.365436735,-0.226109144,0.817863598,-1.055806836,-0.420737334,0.216218579,-0.508260266,-1.167836747,NA
1718,0.594703305,0.562055568,-0.20210884,1.927590637,-1.149516147,0.066703398,0.840652621,-0.985582018,-0.797446436,0.101328303,-0.600369952,-1.198850003,NA
1719,0.626155182,0.551790068,0.554683462,1.913958694,-0.967328481,0.20696283,0.650013436,-0.986758545,-1.237190677,0.017194432,-0.77825194,-1.206441218,NA
1720,0.381919444,0.585347642,1.232974577,1.898211269,-1.12062638,0.401844064,0.544213102,-1.2138298,-1.179527372,-0.103055084,-1.318306565,-1.236111707,NA
1721,0.381919444,0.388695829,1.144889509,1.912529153,-0.723220118,0.557870715,0.467695598,-1.287027596,-1.134099725,-0.094958717,-1.459175161,-1.22807235,NA
1722,0.120414458,0.44414274,1.144889509,1.657727611,-0.838544641,0.400708058,0.429935564,-1.349299049,-1.043655188,0.115470021,-1.509165988,-1.21021359,NA
1723,-0.202779154,0.694850339,-0.696750399,1.201001659,-1.6340792,0.429686169,0.645822121,-1.505180534,-1.088905906,-0.004253075,-2.282257618,-1.237697384,NA
1724,NA,NA,NA,0.750676374,-2.330918397,-1.07973894,NA,-0.865429583,-1.153388949,0.117063504,NA,NA,NA
1725,NA,NA,NA,0.530722765,-2.958049979,NA,NA,NA,-1.410636847,0.191753712,NA,NA,NA
1726,NA,NA,NA,0.520333241,-3.005932964,NA,NA,NA,-1.411584261,-0.020080953,NA,NA,NA
1727,-0.168663886,0.334047586,0.663105618,1.091251497,-1.912181338,0.154938766,1.259885188,-0.402178382,-1.278757438,0.112644152,-1.777249782,-0.976149376,NA
1728,0.561335294,1.012952453,0.515674761,1.40172215,-1.249083645,-0.072263581,1.081025271,-0.910414538,-1.290275914,0.212183349,-1.405272988,-1.048881351,NA
1729,1.131895906,0.924948621,0.405672031,1.742310438,-0.354266425,0.084340662,0.842147181,-1.087326675,-1.059028926,0.240690867,-1.026531041,-1.11591582,NA
1730,1.429970674,0.426160189,0.494737507,1.836854407,-0.445469689,0.166288703,0.842147181,-1.112003599,-0.93452391,0.337926125,-1.09202901,-1.095824759,NA
1731,1.585967432,0.262907093,0.73103524,1.934616612,-1.042721028,0.282370235,0.71535935,-1.354058982,-0.426625776,0.41986064,0.031934572,-1.107454634,NA
1732,1.08960884,-0.247846134,0.797315438,2.130646934,-1.338539514,0.575900673,0.466508593,-1.39281862,-0.108495258,0.568636153,0.894103746,-1.049798524,NA
1733,0.863668382,-0.334913799,1.214496875,2.114051087,-1.831353384,1.150493264,0.285259042,-1.320207572,0.307691227,0.629943233,0.505638731,-0.84505058,NA
1734,0.381919444,-0.010307554,0.96392792,2.218374873,-0.550999598,0.551608159,0.519492585,-1.12138092,-0.189934869,0.542076015,0.327193419,-0.882852874,NA
1735,0.321166303,0.044244435,0.484986086,2.185932461,0.22840959,0.243738023,0.459212252,-1.021883347,-0.953338302,0.396079445,-0.72881142,-0.881978444,NA
1736,0.554414255,0.514848616,0.293139678,2.025646647,0.062361196,0.304580279,0.508139084,-1.044085161,-1.125327438,0.183014273,-1.853515454,-0.998776033,NA
1737,0.594703305,0.595332155,0.183584928,1.985611951,-0.117753555,0.105010852,0.538454392,-1.130818245,-1.15166567,0.047082174,-1.794076152,-1.106310325,NA
1738,0.532112484,-0.293376234,0.568523738,1.979361394,-0.465929004,0.203526255,0.515490908,-1.235827571,-1.13904372,-0.108740284,-1.820506608,-1.066792943,NA
1739,0.735269362,0.101495846,0.69768967,1.942125453,-0.801534726,0.119240141,0.538295614,-1.222960081,-1.252097255,-0.207794475,-1.413396674,-1.083628711,NA
1740,0.61378505,0.177018747,0.858932168,1.910879352,-0.592736496,0.113064837,0.47191434,-1.183174439,-1.267049574,-0.43782562,-1.168792767,-1.051585115,NA
1741,0.417560378,0.067127252,1.34795268,1.887254059,-0.570081063,0.089858428,0.494808899,-1.092979153,-1.165120738,-0.563827564,-1.263798485,-1.006162919,NA
1742,0.521065589,0.723424077,1.251291496,1.907716499,-0.36972137,0.190049737,0.484090808,-1.175641135,-1.237848383,-0.316411236,-1.218684807,-1.01185163,NA
1743,0.236127082,0.701949576,1.247743025,2.047447764,-0.150285665,0.422849361,0.519284936,-1.199016488,-1.083769027,-0.304342201,-1.578970902,-1.028854765,NA
1744,0.457574941,1.015228144,0.890435122,1.965869641,-0.812365193,0.417511582,0.696962436,-1.230230779,-0.799742045,0.035958811,-1.68710227,-1.019386232,NA
1745,0.554414255,0.772124317,0.728656133,2.041559669,-0.888012276,0.469273328,0.816583771,-1.265187606,-0.973975523,0.256495416,-1.568385759,-1.069616347,NA
1746,0.288994699,0.494511877,0.775213186,2.072706632,-0.623454135,0.523385335,0.902165194,-1.288443204,-0.972148942,0.335071689,-1.594588784,-1.09779802,NA
1747,0.323244397,0.43753668,0.1672358,1.849769812,-0.517235693,0.664995517,0.971396046,-1.401606582,-1.036806348,0.494974074,-1.599538887,-1.008868337,NA
1748,0.034737706,0.199323345,0.674317668,1.944298479,-0.106734618,0.613802288,0.766055514,-1.370756884,-1.106857571,0.436803005,-1.48834137,-1.03204804,NA
1749,-0.199015416,0.303716661,0.806035546,1.823747969,-0.105936878,0.626310647,0.55606468,-1.407224641,-1.071134013,0.173168509,-1.280522696,-1.060765935,NA
1750,0.464369305,-0.101535723,0.999486866,1.803938198,-0.368439026,0.425281189,0.487156359,-1.418116719,-1.075258998,-0.048626646,-1.131414584,-1.085173689,NA
1751,0.690236844,0.048853827,1.688367179,1.854372776,-0.503815015,0.197710226,0.414790461,-1.428219116,-0.982363942,-0.199421964,-0.995951486,-1.210122638,NA
1752,0.870634164,0.023316835,1.535833245,1.804958536,-0.627557553,0.097857977,0.444061462,-1.477542807,-1.192371891,-0.305361711,-1.058844654,-1.226799446,NA
1753,0.870634164,-0.041620842,1.354461816,1.949520589,-0.73815471,-0.171330936,0.530839769,-1.48654195,-1.013033324,0.146154452,-1.308098373,-1.242810637,NA
1754,-0.180131206,0.200890412,-0.863137432,1.968638575,0.05021005,0.2472685,0.311945005,-1.373811735,-0.730183978,0.166558984,-1.47378919,-1.189217595,NA
1755,-0.188246412,0.182976474,-0.398903521,1.937093863,0.197309727,0.284564299,0.257071134,-0.707816844,-1.116787422,-0.180866964,-1.604062547,-1.168317989,NA
1756,0.327849258,0.35490023,-0.554683462,1.999070322,0.190878068,0.469091965,0.376076835,-1.045680664,-0.941902954,0.035706151,-1.541825231,-1.204365321,NA
1757,0.200660497,0.542469895,-0.423536908,2.03324012,0.096900495,0.627862133,0.575202505,-1.201061182,-0.831938222,0.053033717,-1.546415617,-1.09313404,NA
1758,0.327849258,0.743877763,0.003625364,2.03472673,-0.30906018,0.559849768,0.378889476,-1.222910277,-0.997854325,0.137656213,-1.527883636,-1.089395987,NA
1759,0.388660046,0.998067632,-0.20210884,2.088760573,-0.220125083,0.662203917,0.177441538,-1.481262291,-1.035537515,0.599357083,-1.50328059,-0.983387989,NA
1760,-0.188246412,0.299761849,-0.010531964,2.081686596,-0.393851124,0.454683897,-0.127306242,-1.434166821,-1.314704337,0.570304873,-1.563229787,-0.789881724,NA
1761,0.327849258,-0.178133244,0.044245223,1.959393243,-0.208675504,0.118709519,-0.345576933,-1.135610057,-1.354454936,0.721550131,-1.620272832,-0.760659049,NA
1762,0.457574941,0.59973972,0.196421307,1.957480451,0.102259369,0.240592238,-0.044672178,-1.153754289,-1.267591338,0.618522198,-0.044941795,-0.651340762,NA
1763,0.417560378,0.189939973,0.35810346,1.91353459,-0.007314845,0.387802603,0.19523568,-1.226383441,-1.025195537,0.369281495,-0.422735014,-0.656718951,NA
1764,0.457574941,-0.028745065,0.35810346,1.894241949,0.039902252,0.51762999,0.36742781,-1.153232291,-0.894437136,0.21719721,-0.112245258,-0.762907407,NA
1765,0.388660046,-0.052949497,0.533510908,1.967361528,0.010040134,0.560339775,0.418683246,-1.045781759,-1.014086855,0.004256863,-0.141790007,-0.955862207,NA
1766,-0.168663886,0.204574701,0.16022559,1.962436973,-0.232596309,0.490229537,0.499507613,-0.977778901,-0.962487814,0.006757111,-0.52610825,-1.059076871,NA
1767,-0.199015416,0.410900025,0.170528465,2.016237201,-0.140649625,0.431653318,0.546356487,-1.025793454,-0.883091941,0.053443941,-0.811496522,-1.078767743,NA
1768,-0.199015416,0.721534251,0.181857001,1.857519321,-0.166249223,0.505999751,0.774036643,-1.009858156,-1.054662491,0.123423186,-1.281063013,-1.060164691,NA
1769,-0.199015416,0.954849663,0.181857001,1.698256031,-0.24982365,0.463508128,0.857786697,-1.160517961,-0.936897328,0.286926827,-2.123718514,-0.768312957,NA
1770,-0.188246412,0.913882106,0.183584928,1.529120467,0.052501471,0.698668908,0.940347998,-1.279673241,-0.829855989,0.237913092,-2.159902811,-0.681849262,NA
1771,NA,1.035901594,1.449752026,1.210342576,-0.059982843,0.595472282,1.024336727,-0.820492937,-1.508665838,0.624691596,-1.43035841,-0.658752149,NA
1772,NA,0.669780976,1.737263591,1.592823373,0.230415593,0.076019958,0.324332071,-1.184837968,-1.157213581,0.250456605,-1.883590383,-0.779401057,NA
1773,NA,0.584046692,1.138778687,1.885434612,0.064846834,0.151630462,0.125440142,-1.186209522,-1.013423823,0.19918782,-1.56074899,-0.885285898,NA
1774,1.276569477,0.584046692,0.966167941,2.022945906,-0.42392733,-0.020646019,0.281173667,-1.180290387,-0.942623257,0.054079364,-1.046466762,-0.885285898,NA
1775,0.345251479,0.674754265,0.083964138,1.975437421,-0.905771522,-0.023823325,0.49298756,-1.078709574,-0.741888319,-0.265244654,-0.767953244,-0.996171188,NA
1776,0.132676944,0.620033452,-0.028476075,1.929670918,-1.140153556,-0.422975554,0.709211633,-1.043996956,-0.5611022,-0.556797184,-0.623238359,-1.049902281,NA
1777,0.034737706,NA,-0.155728358,1.856826415,-1.295072837,-0.701004627,1.239293603,-0.864416421,-0.467228086,-1.034777813,-0.577635944,NA,NA
1778,-0.035916044,NA,-0.245001793,1.79533649,-1.235348182,-1.072346597,1.834515556,-0.543961845,-0.260094663,-1.401258117,-0.91179856,-0.551055298,NA
1779,0.323244397,NA,-0.631758307,1.815284152,-1.113169469,-1.214528198,1.953667863,-0.347660324,-0.282134585,-1.64063233,-1.307389204,-0.714517655,NA
1780,0.554414255,0.036201269,0.625163546,1.881778007,-1.031322249,-0.929910949,1.468352422,-0.451087852,-0.173409864,-1.592450566,-0.95527326,-0.797897775,NA
1781,0.682853994,-0.289922083,1.425273101,1.911121505,-0.998901329,-0.590322693,1.320745181,-0.358604679,-0.338107503,-1.513233621,0.472118069,-0.911839505,NA
1782,0.939157126,0.019166614,1.51104797,1.782233681,-0.439684324,-0.05611421,1.157799989,-0.186716253,-0.345882223,-1.440272994,1.282976348,-0.943747666,NA
1783,0.183513461,0.235528907,1.216719429,1.838260201,-0.268448543,0.089243291,1.187434069,-0.446743232,-0.40458497,-1.207647241,0.647097479,-1.00186139,NA
1784,0.092940446,0.433587902,0.932355087,1.835979598,-0.194145626,0.336618504,1.03067717,-0.47775395,-0.685896865,-0.74641927,-0.499953062,-0.969340508,NA
1785,0.407222774,0.930171885,0.451503373,1.897587621,-0.207608986,0.234476803,0.682574382,-0.699791616,-0.76068816,-0.494359555,-1.114324383,-0.939192142,NA
1786,0.455643281,0.249127164,0.407369684,2.013493046,-0.579846156,0.304406862,0.454307877,-1.241044135,-0.840931823,-0.103946636,-0.743434483,-1.005432969,NA
1787,0.537462698,0.218640475,0.361945729,1.957341429,-0.889746493,0.235609137,0.239825111,-1.265678052,-0.934282957,-0.017512062,-0.677305434,-0.935493357,NA
1788,0.553244453,0.27292953,0.362231039,1.962911834,-0.993066447,0.185589425,0.130061661,-1.116236929,-0.877180947,-0.14970658,-0.680475384,-1.037379143,NA
1789,0.457574941,0.21988341,0.447081049,1.888337986,-0.96435693,0.180466451,0.120436282,-1.079285909,-0.829885219,-0.152804921,-0.659116201,-1.047876623,NA
1790,0.746538006,0.877846723,0.312079827,1.937987061,-0.753064429,0.087726604,0.187818114,-0.993106523,-1.165989577,-0.193262925,-1.286659998,-1.063107659,NA
1791,0.592029449,0.778091128,0.296811707,2.076382502,-0.301075711,0.210255527,0.320871852,-0.96742578,-1.163402752,-0.041360006,-1.500883525,-1.123495052,NA
1792,0.612732563,0.561460746,0.555519129,2.122892932,0.309424562,0.089864893,0.314781849,-1.035313729,-1.095626946,0.185183482,-1.230919498,-1.04873453,NA
1793,0.747366114,0.561460746,0.492788425,2.094060348,0.59024214,-0.052393965,0.324418917,-1.061422229,-0.873047325,0.14353641,-1.230919498,-1.04873453,NA
1794,0.57641487,-0.193855379,0.534991765,2.048748077,0.61659338,-0.163042586,0.286833052,-1.027734165,-0.661650002,-0.01873767,-0.934401046,-0.833699834,NA
1795,0.682853994,-0.874142236,0.522342299,2.01787727,0.781121299,-0.31665692,0.286999142,-1.433353864,-0.479795603,-0.124882019,0.477643996,-0.83715158,NA
1796,0.690236844,-0.172845938,0.56917416,1.91498294,0.622860189,-0.250393151,0.535000844,-1.341385381,-0.284863939,-0.333207379,-1.380331925,-1.025096489,NA
